"","Iteration","Species","AbSpec","units"
"1",1,0.0923721049704173,0.117734367581546,0.0243814276163524
"2",51,0.202423863329886,0.278792438011796,0.0239813259611321
"3",101,0.106920487456344,0.233625115239464,0.0243696933271633
"4",151,0.262683870448786,0.383339800410638,0.0240924867853661
"5",201,0.0815618189535777,0.207496611411916,0.024406009745662
"6",251,0.238285919501169,0.338192732579593,0.0241756934876256
"7",301,0.0690958917379764,0.0860523350963396,0.0244333027159925
"8",351,0.177198133547925,0.263641130911846,0.0241877828071078
"9",401,0.100823233659991,0.132965424385849,0.0242861773197438
"10",451,0.2739761377763,0.354590700309936,0.023791162547341
"11",501,0.112188938447602,0.202723119680159,0.0241937769162568
"12",551,0.0842993576528997,0.22468765824541,0.0243932420738238
"13",601,0.0948054510977167,0.267164763424399,0.0243068335543111
"14",651,0.151970215735316,0.0812980047270304,0.0242884078539703
"15",701,0.128142842289981,0.12529741051466,0.0244304317692451
"16",751,0.0978929331611675,0.193724964001975,0.0244762085098027
"17",801,0.294431758183311,0.303900418076077,0.024168602755612
"18",851,0.11522988989322,0.227050144252547,0.0245794778600101
"19",901,0.09422079028672,0.0967076038014801,0.0247024415971003
"20",951,0.184026916338388,0.281687858975274,0.0242077935368572
"21",1001,0.262606848386943,0.278558380822303,0.0242250915399125
"22",1051,0.123544922274672,0.114419961645766,0.0245711174674208
"23",1101,0.0743054731834391,0.125029613073925,0.0244709311660701
"24",1151,0.142759494668653,0.26353379111875,0.0246349459751892
"25",1201,0.10401174240661,0.272346368548571,0.024473722356538
"26",1251,0.0745514800939533,0.145872015985544,0.0245427562428127
"27",1301,0.120111526770792,0.133459131771304,0.0243462558870472
"28",1351,0.0844272788037702,0.280803962651475,0.0243281162822511
"29",1401,0.160322157923215,0.416791741121971,0.0242836934740302
"30",1451,0.167014899698282,0.185547030295141,0.0242751224606253
"31",1501,0.120841539300793,0.246123920849425,0.0240848076166913
"32",1551,0.108882858524729,0.131709631104187,0.0242883648492439
"33",1601,0.0825109534707171,0.0943919030590089,0.0246038516057535
"34",1651,0.142085042437803,0.255885354928842,0.0241482712393147
"35",1701,0.158108692389116,0.174467604839688,0.0243395115986801
"36",1751,0.14001695145863,0.217401923596995,0.0243399703905549
"37",1801,0.302117567221582,0.286440233284628,0.0242482701093663
"38",1851,0.240900646884599,0.278286266141481,0.0241899347097433
"39",1901,0.141762933284726,0.260411409952478,0.0243023212971354
"40",1951,0.118495422636835,0.247153598417003,0.0245123814557179
"41",2001,0.0982325929516014,0.227482918394103,0.0246501637724304
"42",2051,0.26659332991049,0.385238693447475,0.0242568876665422
"43",2101,0.12606757246568,0.21704283383934,0.0243848862321693
"44",2151,0.121347047304022,0.131558854995435,0.0247748596110915
"45",2201,0.244262614239048,0.301125150483959,0.0245172048595422
"46",2251,0.0827154613156496,0.218316431484823,0.0244955384953825
"47",2301,0.256630349466806,0.381974409881428,0.0249178114173976
"48",2351,0.232996120782274,0.362189179257871,0.0243758329631877
"49",2401,0.0899488747625844,0.0940618700503049,0.0242978396434362
"50",2451,0.195439349043675,0.388722778291247,0.0240926102993347
"51",2501,0.0814008379909496,0.154345934789942,0.0245970843148417
"52",2551,0.0721082905435896,0.125231558315089,0.024307528147214
"53",2601,0.150963459860414,0.261855893524175,0.024434416787217
"54",2651,0.283277664590981,0.372907208405692,0.0247560979258616
"55",2701,0.258910879113804,0.218197338109389,0.0242480880816052
"56",2751,0.230789855580816,0.298017938383644,0.0242610147597562
"57",2801,0.136228772029657,0.21389851633768,0.024441187682695
"58",2851,0.125947805401012,0.118605112605203,0.0241709959048135
"59",2901,0.0740625242351084,0.120325587953532,0.0243390690224142
"60",2951,0.175046799233119,0.249731704745921,0.0244293821889893
"61",3001,0.0839994900309881,0.178703636130105,0.0244996905398192
"62",3051,0.0745269010915834,0.0982979661949211,0.0242635318613605
"63",3101,0.180444506577764,0.327411014430535,0.023773672433088
"64",3151,0.171313966540206,0.269604106474794,0.0243315042642163
"65",3201,0.152377960719986,0.301020089570225,0.0241472491033561
"66",3251,0.0859004118264109,0.0745329511867046,0.0244011282125946
"67",3301,0.143410347216493,0.165489353696445,0.0243252575891877
"68",3351,0.0940157881139871,0.0772099098636182,0.0243116605764069
"69",3401,0.282196247771857,0.285893553201959,0.0242925283012898
"70",3451,0.0815471049901233,0.134013172009892,0.0244143981240362
"71",3501,0.243337783762839,0.342348397052608,0.024377752960028
"72",3551,0.0737845904101606,0.154806066173581,0.0241695138308392
"73",3601,0.115278197246251,0.238880463711801,0.0244553135139277
"74",3651,0.106841739136825,0.193577569958836,0.0244756755452283
"75",3701,0.163590339265496,0.175313121305621,0.0243268792690024
"76",3751,0.294753706892601,0.280686295488131,0.0240276883960881
"77",3801,0.174998749486601,0.274794835485539,0.0244333847562437
"78",3851,0.12912259146793,0.252286915340691,0.0239669172769611
"79",3901,0.154582701567227,0.199969773064821,0.0247751923178618
"80",3951,0.296016638736916,0.296732660946569,0.0245776956663774
"81",4001,0.125081813358067,0.245379596917117,0.0244485324082905
"82",4051,0.267576935975349,0.203688381179991,0.0238497144157045
"83",4101,0.109294025885588,0.141034332722445,0.0247081081034177
"84",4151,0.265358536632122,0.272967504398338,0.0238382117417193
"85",4201,0.127292204291672,0.279436557471625,0.0251066371376743
"86",4251,0.111187227041704,0.301323118609834,0.0244187849851279
"87",4301,0.171486316849375,0.281468876071701,0.0244806424356785
"88",4351,0.0925695029418681,0.243232831112156,0.0244936780894595
"89",4401,0.0870228395887165,0.168082719928229,0.0243467701150229
"90",4451,0.133105879290516,0.2559209820808,0.0241848423530991
"91",4501,0.118263736790185,0.211766843518316,0.0242323205519845
"92",4551,0.0680919700835109,0.0845712830088451,0.0244206761516158
"93",4601,0.0844659488193154,0.103038269209302,0.0242499584171336
"94",4651,0.112483227822859,0.164930632614929,0.0247154994930769
"95",4701,0.0872258706509918,0.0915068593856624,0.0242660895969361
"96",4751,0.14857864695348,0.284346264188505,0.0243110109540147
"97",4801,0.100056809862775,0.172584366802834,0.0243412471051546
"98",4851,0.25417426988781,0.19493243273252,0.0243363844071939
"99",4901,0.0381658181094658,0.105375270934581,0.0244100981624924
"100",4951,0.0983326784684032,0.176062875100255,0.0241149899247971
