"","Iteration","Species","AbSpec","units"
"1",1,0.307598245961126,0.36574194586795,-0.0226489890691067
"2",51,0.317670063790592,0.23007840165863,-0.0193288260028953
"3",101,0.185421637931743,0.409528434168483,-0.0208983142708936
"4",151,0.343525845873848,0.433138541632588,-0.0193647446122431
"5",201,0.248403870713497,0.436959377790116,-0.0223960413847146
"6",251,0.435748445585978,0.347132458931894,-0.0252165139884287
"7",301,0.249423308769865,0.393556362765935,-0.0225994115919416
"8",351,0.250697151282239,0.405323471794039,-0.0226786150416638
"9",401,0.173656894510403,0.390460551755823,-0.0251094619422667
"10",451,0.207789620049179,0.385709079279235,-0.0292922738431234
"11",501,0.322380079289257,0.218775956590617,-0.0262727954404885
"12",551,0.229043727364689,0.207551742345719,-0.0259860158459126
"13",601,0.231575612200758,0.344056237935607,-0.0250861277481213
"14",651,0.259020120998252,0.416485659605375,-0.0255750938320978
"15",701,0.227081736655575,0.378384120345277,-0.0241146851213432
"16",751,0.275208379014189,0.431741630233359,-0.0235934693245327
"17",801,0.239443882039704,0.435495260335861,-0.0217376070727815
"18",851,0.191085382378833,0.420213112097519,-0.0254283262410869
"19",901,0.299490991951298,0.359321820640982,-0.0218738904712411
"20",951,0.126123470471607,0.382577859949367,-0.0264214491530207
"21",1001,0.44198670216998,0.377126915737874,-0.0226513592251057
"22",1051,0.105398055472569,0.105632193184026,-0.0222543872565135
"23",1101,0.354062543647777,0.392946679014076,-0.0199492459225698
"24",1151,0.449235344579416,0.380621637460998,-0.0202971269081419
"25",1201,0.221242748118385,0.338376104044674,-0.0259605061363983
"26",1251,0.315013572978797,0.254592832802469,-0.0275982638373021
"27",1301,0.412476083535472,0.424784947447139,-0.0206752972736292
"28",1351,0.273804321072286,0.350830173352745,-0.0205282020474742
"29",1401,0.33716737153276,0.394853093539521,-0.0186935628418814
"30",1451,0.129918520552141,0.36115279960288,-0.0247202406762374
"31",1501,0.189825569897521,0.357627066723688,-0.02550588884522
"32",1551,0.21940882078725,0.351134809319509,-0.0206460178249768
"33",1601,0.327320637287165,0.195505018340684,-0.028891754352242
"34",1651,0.281957124510702,0.231463277343408,-0.0234340851256783
"35",1701,0.3950255159658,0.229640467705298,-0.0192035956247075
"36",1751,0.308195653523665,0.452458391316785,-0.0213881088651237
"37",1801,0.220213278149699,0.520990971868303,-0.0222049270978141
"38",1851,0.187016263938869,0.385116173632066,-0.0240488242333568
"39",1901,0.303185530448332,0.210036222194478,-0.0180139524062758
"40",1951,0.240008851909452,0.28472365203021,-0.0232727096604825
"41",2001,0.229352639986825,0.254840369307258,-0.0248780810040275
"42",2051,0.349983268173002,0.233722642774254,-0.0193589740569546
"43",2101,0.320680950818499,0.41018179421817,-0.0218915414598611
"44",2151,0.278555474425474,0.249300125522488,-0.0270075026594449
"45",2201,0.135325422478959,0.0681293102912719,-0.0264190000843194
"46",2251,0.21868829296293,0.302837619613817,-0.024106557875202
"47",2301,0.40625412460012,0.370922889385922,-0.0218838665240746
"48",2351,0.228291124311048,0.33445199931312,-0.0232435072638543
"49",2401,0.342819488220677,0.232637739710554,-0.0228303806750117
"50",2451,0.289066541372846,0.219954802386538,-0.0261123248284351
"51",2501,0.154478743803317,0.358811986443654,-0.026627917418202
"52",2551,0.26917975866612,0.316029184201973,-0.0227692439352092
"53",2601,0.322602243923839,0.428046357317834,-0.0209286127438991
"54",2651,0.199109199582067,0.366037751743038,-0.0199511235189605
"55",2701,0.398274882017237,0.338532494454756,-0.0222316063499534
