"","Iteration","Species","AbSpec","units"
"1",1,0.00663080969030676,0.442968081965162,0.0349220156124427
"2",51,0.0018602323384174,0.107059902230093,0.0355392313274164
"3",101,0.00135270931094811,0.172609917383109,0.0368705348233988
"4",151,0.0821492524523725,0.259911255560712,0.0400476909389248
"5",201,0.0370737214096674,0.417415756084373,0.0382260370877713
"6",251,0.0523633183562787,0.311561271432807,0.0359956554840421
"7",301,0.112058028600945,0.339268969997586,0.0395359710814644
"8",351,0.0019203919185901,0.323330901972412,0.0398337372325401
"9",401,0.13014167973664,0.281880283959486,0.0347548197427615
"10",451,0.062531739234268,0.276888402298302,0.0372928551238263
"11",501,0.000434299255552118,0.402650903483562,0.0362366318828596
"12",551,0.00327929060585211,0.223713731111082,0.0300640689023433
"13",601,0.00110311932596052,0.22029700588493,0.0393997339608147
"14",651,0.00674146327883142,0.310331466042673,0.0367652744453077
"15",701,0.382786683748469,0.276124276210873,0.0352405832374906
"16",751,0.00926526940321488,0.336864743533369,0.0410805825099339
"17",801,0.000664665465414356,0.261342271854441,0.0426532329908324
"18",851,0.000737429042179001,0.176819707461161,0.0391339865059111
"19",901,0.0095118045184774,0.231297872813396,0.0383110709657946
"20",951,0.000758756021755634,0.408816149260609,0.0382626165801184
"21",1001,0.343808982173382,0.221741711956728,0.0345842376192125
"22",1051,0.000875052846928389,0.107352865012295,0.0360922063963368
"23",1101,0.00581021871953758,0.507011928578526,0.0416836223336301
"24",1151,0.0768101501796241,0.266453660771774,0.0361604179436695
"25",1201,0.00406033754003996,0.372022306943001,0.0412591319994713
"26",1251,0.0146561742093581,0.367862876645259,0.0400835083984829
"27",1301,0.00160754159134929,0.18228735988312,0.0352591339785099
"28",1351,0.0425953058273821,0.391299907533711,0.0349100999697089
"29",1401,0.13604249853808,0.294826833678747,0.0328037580966741
"30",1451,0.0382333946441851,0.186405028709252,0.0319484649950415
"31",1501,0.00344983876540669,0.180790755266467,0.0369182848131613
"32",1551,0.00749568045490176,0.485922767353779,0.038742995158135
"33",1601,0.0368673326101737,0.38609931007889,0.0394074835947832
"34",1651,0.00461014063047734,0.188409912702372,0.0306609282242415
"35",1701,0.026110192717394,0.32480604231035,0.0386936033165721
"36",1751,0.154758515492403,0.29315296431032,0.0353355492978469
"37",1801,0.00721619402458563,0.0858410848857032,0.0378283536204145
"38",1851,0.0730536396859026,0.350247943834542,0.038544304966179
"39",1901,0.00291575675496252,0.0119600939885423,0.0405239711049876
"40",1951,0.001883859668214,0.180505032920196,0.0355008427640202
"41",2001,0.0245037172893614,0.151827597253547,0.0336710118682651
"42",2051,0.004893157212849,0.575166153654706,0.0409885888163374
"43",2101,0.0215893248123576,0.216216324020598,0.0352177263155928
"44",2151,0.0129177434280753,0.145315908229983,0.041408211480424
"45",2201,0.289487005735523,0.287386071673278,0.0384283688809192
"46",2251,0.188402635304617,0.342435312681881,0.0375320349826425
"47",2301,0.00322810705032111,0.0470577716260158,0.0370379704808384
"48",2351,0.0484026500926604,0.260118322963032,0.0372134089897018
"49",2401,0.00229714217703881,0.150256983254661,0.0359468407501617
"50",2451,0.0101778091763702,0.466884570937852,0.039822792809254
"51",2501,0.00469606434324573,0.377287164675055,0.0388605787559542
"52",2551,0.0296789139036397,0.327431176955151,0.038530962852986
"53",2601,0.00387144373882839,0.223198200837675,0.0389253328633848
"54",2651,0.000325813735828922,0.183808741798614,0.0430138034031984
"55",2701,0.00347656643259721,0.377488017893214,0.0326035685187384
"56",2751,0.0412196300358557,0.568088703229287,0.0355510982711352
"57",2801,0.0318004617522968,0.239232878126922,0.0415143673360222
"58",2851,0.087304059481722,0.241230511867104,0.0367483367225308
"59",2901,0.00808738849199378,0.231980377522772,0.0395149740352193
"60",2951,0.00370090572052614,0.149200059471838,0.0340034493429862
"61",3001,0.0205977222976781,0.219306395886305,0.0303281866397645
"62",3051,0.000519663278329777,0.281079444101942,0.0386223370411897
"63",3101,0.00320098243349183,0.0356131278783252,0.0392020668116838
"64",3151,0.0154702099796359,0.444299654883423,0.038213782247321
"65",3201,0.0280669142494217,0.428953837308416,0.0347747215539607
"66",3251,0.043557688231271,0.29287891656908,0.033353675638366
"67",3301,0.000727872051734077,0.265894851019529,0.0354528420497489
"68",3351,0.1003997905067,0.47418713548385,0.0346190105013811
"69",3401,0.0127503334106281,0.218159751648158,0.0382556210103455
"70",3451,0.00277948726920506,0.36666417085992,0.0323187036874992
"71",3501,0.00117520940241164,0.154448137329247,0.0366560121220418
"72",3551,0.0054219653301552,0.559304061267494,0.0366742003496768
"73",3601,0.0126915474283964,0.165607695204086,0.039801279836178
"74",3651,0.0351745029280592,0.313982647255486,0.0399259081143666
"75",3701,0.00232979589413756,0.243411004566774,0.0319044764329511
"76",3751,0.000591450925986832,0.160833769561111,0.034872973530745
"77",3801,0.0686423136077139,0.344177208777252,0.0379372654083088
"78",3851,0.00116709481699432,0.0776044561058342,0.0385928043192052
"79",3901,0.18389672295428,0.262592149214405,0.0342833427364048
"80",3951,0.0179010041841396,0.170928911710371,0.0353434909523613
"81",4001,0.104489215304449,0.252505422956866,0.0400185465442086
"82",4051,0.00594393015691852,0.414916881737714,0.0359767330034356
"83",4101,0.445062157558673,0.585701242442909,0.0290559873509856
"84",4151,0.0159591223071588,0.476664283008944,0.0368381402770842
"85",4201,0.00422824882970623,0.384807823035812,0.0356501794777372
"86",4251,0.0997557247305548,0.222010213977022,0.0365614550024734
"87",4301,0.00861413164774079,0.279786070008568,0.0396749575184026
"88",4351,0.00704619744142021,0.272179550143979,0.0373886492417907
"89",4401,0.010371859794229,0.271022821783579,0.0367842374395449
"90",4451,0.00407193485198262,0.247283053346779,0.0333045448473638
"91",4501,0.00134145359430787,0.146244461181987,0.0353017718156769
"92",4551,0.00323373367208069,0.317831763185961,0.0405097250244772
"93",4601,0.0559787889622426,0.249273790779106,0.0377069532836976
"94",4651,0.00575835804240898,0.267441228979683,0.0371290876736117
