"","Iteration","Species","AbSpec","units"
"1",1,0.113807623353971,0.520842218455268,0.0108392268920893
"2",51,0.0951228332533047,0.710762492263272,0.0139969426766597
"3",101,0.0794793424152352,0.471006226966015,0.0161665942831424
"4",151,0.0965198655047067,0.373638683889617,0.012735322517995
"5",201,0.0810423617706923,0.477963664510047,0.0137579136554333
"6",251,0.0837388213628801,0.522961741968905,0.0155483172789301
"7",301,0.0833384574822055,0.622748433495499,0.0112739682232825
"8",351,0.606288377663164,0.463948377659132,0.0153184154718388
"9",401,0.0876715687281781,0.524423836970758,0.0138613136272738
"10",451,0.110405391258929,0.348502950804925,0.0116288204503455
"11",501,0.092040036707039,0.498605112902017,0.0161061338655096
"12",551,0.091229565776964,0.509721046122252,0.0133966055134895
"13",601,0.0841034633495035,0.509150655272046,0.0138244407514104
"14",651,0.0812553242332156,0.529893613421563,0.0162855516201862
"15",701,0.110867711564327,0.426534501548952,0.0167473583544216
"16",751,0.36588718476062,0.327769248592499,0.0125471735188037
"17",801,0.0960008328112396,0.526882126313695,0.0149443838548585
"18",851,0.0837048780898546,0.437639201714783,0.014848474389896
"19",901,0.0845322795975653,0.50667392258716,0.0139527662658375
"20",951,0.080649611240961,0.490523504529893,0.0111553640377858
"21",1001,0.0814478648159774,0.471727203527902,0.0125539640359689
"22",1051,0.0842097004637728,0.424451670884077,0.0161437036159574
"23",1101,0.344006360167568,0.726943160854255,0.0163752938204155
"24",1151,0.0998723846072234,0.485483719701868,0.0103700020104227
"25",1201,0.0813204122563278,0.434415369503975,0.0161322103380115
"26",1251,0.133592058408262,0.484914962534717,0.0101836933261861
"27",1301,0.0863436057769,0.493303240822939,0.00832628207267079
"28",1351,0.0812415060079171,0.484297645872311,0.0107457529950193
"29",1401,0.0942450825838046,0.504350770423908,0.0161045668890919
"30",1451,0.0794190046317549,0.481567485396892,0.0147080609172093
"31",1501,0.0853571505997925,0.53520327491821,0.0178599952122414
"32",1551,0.0799520395001723,0.484848510517477,0.014685291302999
"33",1601,0.0812956204294962,0.504148895622411,0.0137645211843775
"34",1651,0.0990523850822259,0.476815721411662,0.0151323907569102
"35",1701,0.0799579105389602,0.497648169544863,0.0101585993634172
"36",1751,0.118969861029196,0.720080139068935,0.0171549470244431
"37",1801,0.0939692132258344,0.493822625077193,0.0148244389554611
"38",1851,0.605550379766052,0.473815674686815,0.0035107430883916
"39",1901,0.0790237839186185,0.447882058427613,0.0168455376814523
"40",1951,0.0786536738248544,0.494013137046962,0.0131258717677797
"41",2001,0.0968813157198574,0.359486750088132,0.0134442467315898
"42",2051,0.214663112078893,0.521569033864616,0.0109473822198803
"43",2101,0.0818872240862528,0.490802871826504,0.016260129210124
"44",2151,0.0833442781305628,0.279494967313586,0.0170214824945203
"45",2201,0.0796390510165838,0.473786749755363,0.0148149161599696
"46",2251,0.10015568588889,0.522764889261843,0.0132465639200778
"47",2301,0.113698553693974,0.725035049925832,0.0152870620694086
"48",2351,0.0819545983450438,0.486399964024164,0.00841072505256371
"49",2401,0.0851819790232614,0.487485439545025,0.015231166815887
"50",2451,0.0854069143053085,0.504123820201817,0.0188079109889287
"51",2501,0.100147814108314,0.509625955093537,0.0138514670376775
"52",2551,0.0563234060186253,0.222461872519363,0.00399373311693107
"53",2601,0.0822773740937395,0.497005845406825,0.0166637635816353
"54",2651,0.0963556405432368,0.464413190563234,0.0167558811483987
"55",2701,0.0906545189268733,0.536863465474054,0.0168849119888747
"56",2751,0.415276114561339,0.724154646939769,0.012175271962191
"57",2801,0.0860528728577785,0.492549605184015,0.0118354748150368
"58",2851,0.0801556370691389,0.497577509427585,0.016601917483435
"59",2901,0.156530431377385,0.417952736706455,0.0123848709092947
"60",2951,0.0907734571555185,0.511900634307084,0.0110661716333814
"61",3001,0.0863013153288013,0.528142346643312,0.0158427745403043
"62",3051,0.084595209280994,0.502074747876269,0.0172082476803516
"63",3101,0.145922930477076,0.314795357887303,0.0156716381785279
"64",3151,0.0827844073706488,0.497815300853149,0.0112619098232519
"65",3201,0.0838104480854005,0.432845251743483,0.014054021143164
"66",3251,0.0860583205703214,0.448345529708468,0.0152199201687594
"67",3301,0.202943934571637,0.46951954449143,0.0146959040202493
"68",3351,0.44503109105884,0.346686407042419,0.00892249048441496
"69",3401,0.0858285554010325,0.474471401329207,0.0120834848785809
"70",3451,0.0897659385416971,0.51891711289807,0.0156613809143685
"71",3501,0.0921761650206212,0.506146756069309,0.0139009337375288
"72",3551,0.0810408794746855,0.471079959976503,0.0149663847294164
"73",3601,0.0808818440936508,0.48581011219429,0.0137850841496552
"74",3651,0.0846516480870479,0.479324718425218,0.0130744952089602
"75",3701,0.09429978611522,0.426038388804388,0.0149918014558367
"76",3751,0.088861202833921,0.487459371467909,0.017753341628512
"77",3801,0.0821180955527885,0.369560163286318,0.00934567216660188
"78",3851,0.141536957079774,0.474331327631271,0.0149866240670101
"79",3901,0.0847216509506468,0.435250890182306,0.0158133273407495
"80",3951,0.130901117499762,0.485103737935969,0.0115786443889882
"81",4001,0.0873016241125226,0.607230698134869,0.0162186161126281
"82",4051,0.0815660148861679,0.480811682725774,0.0134009749434612
"83",4101,0.0782791765104688,0.538067879483392,0.017353633578666
"84",4151,0.0829179688824665,0.487691807716997,0.0136075377064639
"85",4201,0.0964099483011114,0.496439798591379,0.0152259038717591
"86",4251,0.081686297011129,0.485623832742526,0.015966139026082
"87",4301,0.10139310461424,0.432943808606824,0.0169384515436201
"88",4351,0.129761945906945,0.502705477989757,0.00969062171414982
"89",4401,0.096857885560456,0.480255115372621,0.0133239686715529
"90",4451,0.080791665843163,0.474398093873327,0.0157583358920591
"91",4501,0.082597851523628,0.433597215158294,0.0153206539030749
"92",4551,0.0903073022526143,0.506246175274736,0.0188072731798407
"93",4601,0.0814404245832888,0.512785997230815,0.0143407377081821
"94",4651,0.0899901983725274,0.497235153135913,0.0113888705006364
"95",4701,0.090055691066471,0.445030239460199,0.0116815456950983
"96",4751,0.546581955410697,0.338223776129452,0.00857578521127482
"97",4801,0.0817679874423312,0.451389468433653,0.0155785435811882
"98",4851,0.149099378537344,0.529033206344747,0.0176714007978627
"99",4901,0.0807359371885757,0.490867785798413,0.0146186219922388
"100",4951,0.0826039133930159,0.496170062812465,0.0128098398713252
