"","Iteration","Species","AbSpec","units"
"1",1,0.306299954744712,0.365907656872811,-0.0320167343888748
"2",51,0.30944734202177,0.22465616441097,-0.0291426382614791
"3",101,0.18519746425697,0.409575077753152,-0.0303540684518747
"4",151,0.342572937695519,0.432522617715484,-0.0309677384504546
"5",201,0.248077366800876,0.436722798608083,-0.0325792787320823
"6",251,0.438562431038696,0.349189359047234,-0.0353847210097523
"7",301,0.248927958643894,0.392881376843019,-0.0325467011680979
"8",351,0.250272248556271,0.404689699322709,-0.0329722433643806
"9",401,0.173794621456999,0.390944751808281,-0.0372734576785595
"10",451,0.207748211324572,0.387230922474891,-0.0385161065758396
"11",501,0.321231840103906,0.21806101389764,-0.0367871437278353
"12",551,0.228809028405988,0.206322096152903,-0.0372571504500375
"13",601,0.233549054512871,0.347232261058439,-0.0373700829136251
"14",651,0.258593272617832,0.416502759320433,-0.03508422133269
"15",701,0.226781589366152,0.377743590680781,-0.0353599628257942
"16",751,0.274659372656708,0.431111398425504,-0.0336986205205892
"17",801,0.239072352111471,0.435742334763403,-0.0322905462422349
"18",851,0.191101787595841,0.420686631764957,-0.034876686532939
"19",901,0.298739401985164,0.35832248289588,-0.0323130015188112
"20",951,0.135651496443799,0.389332625059659,-0.0379481388926724
"21",1001,0.44172775609093,0.377021618818823,-0.032119965751942
"22",1051,0.104971099060058,0.105757165668447,-0.032067318687172
"23",1101,0.353109929398825,0.392669131925309,-0.0293288894072371
"24",1151,0.449279919235025,0.380340237281724,-0.0297355887054967
"25",1201,0.220983755833213,0.339041031316642,-0.0369603347454119
"26",1251,0.308973205111349,0.255886513884457,-0.0370363167892937
"27",1301,0.411776181841148,0.424836839862496,-0.0300839744778558
"28",1351,0.273298002384003,0.350203950600661,-0.0299507942402686
"29",1401,0.337550355905368,0.394451062874439,-0.0300402999227279
"30",1451,0.14170584128194,0.362228314772164,-0.0352862869586964
"31",1501,0.189556474919604,0.358612556035414,-0.0337998918700061
"32",1551,0.219126648429942,0.350871598664891,-0.0297815238801137
"33",1601,0.326152188539626,0.194859200965582,-0.0393750768685746
"34",1651,0.280523530360241,0.230182698331361,-0.0337101424999845
"35",1701,0.393379280455012,0.22888618491755,-0.0302601952707325
"36",1751,0.307590094003284,0.452084174087443,-0.030950330540917
"37",1801,0.220004206692697,0.521879445047141,-0.0330647783711981
"38",1851,0.187070299359328,0.386973736371537,-0.0343707983803017
"39",1901,0.302008342572476,0.20956387803477,-0.0290621231046429
"40",1951,0.239790139367783,0.285513995493411,-0.0339102271891195
"41",2001,0.229180386257394,0.254631036689673,-0.0356622862847426
"42",2051,0.34359037159403,0.229700340774294,-0.0291578867552627
"43",2101,0.320237433228877,0.410237299066951,-0.0305489746562751
"44",2151,0.278855780747972,0.248337554507643,-0.0380394864534442
"45",2201,0.135754938216308,0.0678939132869886,-0.0359039218791973
"46",2251,0.218425261418251,0.303734195064672,-0.0350778880824993
"47",2301,0.405239070273944,0.36987852364144,-0.0316073309796256
"48",2351,0.228539052890914,0.338506660816749,-0.0345660431195601
"49",2401,0.336040431286716,0.228263490031236,-0.0322177055120082
"50",2451,0.287777287660312,0.219162969091638,-0.035923518713849
"51",2501,0.154682435582399,0.364374544018128,-0.0370928961288372
"52",2551,0.270463831108331,0.318370177840284,-0.0336439816593858
"53",2601,0.321991850654558,0.4277542721557,-0.0285545289705251
"54",2651,0.198701618601328,0.367631238593248,-0.0285682467365791
"55",2701,0.427714598763766,0.338310702236926,-0.0330841803254293
"56",2751,0.196349046548699,0.366390406069496,-0.0304017124427736
"57",2801,0.213175009271467,0.447028454918962,-0.030699701621307
"58",2851,0.17048934539624,0.210711861236081,-0.0340952778037702
"59",2901,0.26027685466449,0.229221385630262,-0.0338676603911356
"60",2951,0.17736849954018,0.310893167161595,-0.0362923257968441
"61",3001,0.247140113914409,0.418448268937278,-0.0359016974012057
"62",3051,0.260159838490945,0.363466120761986,-0.0344460951452718
"63",3101,0.376914056781385,0.435686312430535,-0.0378024503185348
"64",3151,0.382601233652989,0.225005737542501,-0.0366727138709198
"65",3201,0.312887047985064,0.22543246399136,-0.0300737081973209
"66",3251,0.33604088478866,0.195269369929888,-0.0365916665225657
"67",3301,0.17045165612793,0.378065352331245,-0.0366645669996195
"68",3351,0.253908459873467,0.288159647095501,-0.0329926269346147
"69",3401,0.472419129161627,0.383972121121956,-0.0351705006772751
"70",3451,0.215788485823252,0.463402613838939,-0.0310292102665201
"71",3501,0.329949920474244,0.223719763053074,-0.0363136849225977
"72",3551,0.355292488960619,0.470829222960325,-0.0336736388018538
"73",3601,0.242463678659336,0.383249142226626,-0.0326848201731958
"74",3651,0.175686443973126,0.400210371911992,-0.0363641614051403
"75",3701,0.208494639115718,0.426860020997832,-0.0319870242727998
"76",3751,0.405291239493682,0.187731038984536,-0.029486808186998
"77",3801,0.250835568936627,0.359407485453912,-0.0304661770027011
"78",3851,0.30150631335287,0.19177147646112,-0.0366202580070822
"79",3901,0.25167738529226,0.431211739798801,-0.0314317115931298
"80",3951,0.143009529457395,0.231417769271503,-0.0325560535680827
"81",4001,0.405283171078175,0.390047043744673,-0.0375992916038512
"82",4051,0.265241597492757,0.543340398067747,-0.0327575541683765
"83",4101,0.180102712125562,0.314392279060778,-0.0337423021311879
"84",4151,0.250610502303612,0.157378592092226,-0.0400851974749341
"85",4201,0.253078877658783,0.326442812458892,-0.033468254103388
"86",4251,0.1624859331571,0.29813791928253,-0.0356330538042469
"87",4301,0.453436456087993,0.220943216642134,-0.0381206012576021
"88",4351,0.192358174268285,0.308808631045276,-0.0339405539120773
"89",4401,0.212876361966099,0.428026923573352,-0.0337798778735584
