"","Iteration","Species","AbSpec","units"
"1",1,0.142524735104868,0.313087176478157,0.0152252536686049
"2",51,0.333786080857315,0.230564881450085,0.0127584381255968
"3",101,0.247589588262925,0.463014640416515,0.0158396139488363
"4",151,0.144900339495741,0.505429334293422,0.0102859939967813
"5",201,0.0475193749628654,0.433175201679217,0.0112309729047679
"6",251,0.262083532419589,0.172087653266248,0.0122872636327974
"7",301,0.28351420200149,0.440132308949088,0.0143712758283295
"8",351,0.225140187875646,0.518453054818304,0.0139902952014288
"9",401,0.240398451385707,0.450841683111591,0.0144580011613899
"10",451,0.203721611264002,0.526823024374854,0.0127138205983289
"11",501,0.421114715175496,0.38038816992988,0.0146200109003964
"12",551,0.28762051605711,0.4753681864476,0.0133378682346133
"13",601,0.412845485929698,0.268873699482247,0.00942173236436071
"14",651,0.0996669594552348,0.489326143513807,0.0128911363217776
"15",701,0.354503121532749,0.201622345748625,0.00465358537540915
"16",751,0.411925923205699,0.258481377661833,0.00852549024329184
"17",801,0.402673977439618,0.175932879317285,0.0111448662641805
"18",851,0.299991143374599,0.440253752369934,0.0159919894177194
"19",901,0.377606310135127,0.318647252531727,0.0148571162325484
"20",951,0.15016531959276,0.450660017372821,0.0134416335705313
"21",1001,0.136066605340297,0.410687505037002,0.016895555751818
"22",1051,0.316521611405317,0.250982966786097,0.0119424424794712
"23",1101,0.437715990395717,0.431681930544183,0.0154000223475291
"24",1151,0.212033701792057,0.29412346709526,0.0176087220047563
"25",1201,0.373594365970415,0.440992895387085,0.0168996404347932
"26",1251,0.201245705061529,0.396358448738933,0.0149879355016695
"27",1301,0.49682468242516,0.296179876591999,0.00957179215443955
"28",1351,0.0690380538636155,0.174881166252358,0.00566025706744031
"29",1401,0.202411055132918,0.434459844090696,0.0135608750727785
"30",1451,0.175445119442455,0.386246274202912,0.0146507693920043
"31",1501,0.230607521173854,0.512181726935268,0.0117073748251452
"32",1551,0.220472970678679,0.363624603414448,0.0134843202105519
"33",1601,0.276634917849204,0.475071174000623,0.0143786430371123
"34",1651,0.14792663862938,0.338749162193495,0.0114631179109634
"35",1701,0.224860504327956,0.458626742020435,0.0178852350609284
"36",1751,0.46078890630611,0.282514513675159,0.0137090755236239
"37",1801,0.208303678322402,0.326676445193658,0.0151279253101773
"38",1851,0.195757618857029,0.0908568479459149,0.00165339062917406
"39",1901,0.194696448151697,0.423475956133067,0.0123029161899281
"40",1951,0.292804618271915,0.454488974817207,0.0160413395474841
"41",2001,0.300751075724935,0.131259507490177,0.018648986980155
"42",2051,0.543629635821365,0.281921717891275,0.0087028076017265
"43",2101,0.17500395769713,0.429149186089899,0.0178026925013613
"44",2151,0.326833243710388,0.379380822990461,0.0170348780703616
"45",2201,0.182728389886591,0.265722520539126,0.0185946247464193
"46",2251,0.213860639962053,0.264491262920842,0.0101908128920184
"47",2301,0.0261130354378495,0.223667587151304,0.0142412266482912
"48",2351,0.228828478594204,0.524703657213157,0.0121277024137573
"49",2401,0.402070520004122,0.217741112260858,0.0116463380382633
"50",2451,0.269135122691486,0.39812993895563,0.0162244191493611
"51",2501,0.256440990912134,0.54692785482142,0.0146878601916081
"52",2551,0.402216577299623,0.195199591590225,0.0076207734079106
"53",2601,0.211377693884087,0.353321785324738,0.0142199393489266
"54",2651,0.190651110897429,0.48012585764444,0.0169784364263568
"55",2701,0.198766964594934,0.279153255829582,0.0168076063920366
"56",2751,0.177067471339496,0.535274755897731,0.013205259654449
"57",2801,0.237083001756368,0.476289494053383,0.0162019762740033
"58",2851,0.270023230430642,0.17041866064298,0.0144075272222104
"59",2901,0.227557112659728,0.485925748171294,0.0183689456565625
"60",2951,0.488719574561205,0.231159280820764,0.0131854412007718
"61",3001,0.133218302291022,0.421723392439796,0.0157993645039158
"62",3051,0.147709870858278,0.278434070363225,0.0142904974312816
"63",3101,0.307505884806327,0.399658162512804,0.0138999652943626
"64",3151,0.206571431738838,0.557819052278265,0.0134669452842076
"65",3201,0.408897419149348,0.225502319153149,0.00758363869387404
"66",3251,0.238227476040072,0.316319431312542,0.0168326315351677
"67",3301,0.296907374735687,0.419295329812165,0.0162317259545578
"68",3351,0.37867218651743,0.186277939414121,0.0195362923423988
"69",3401,0.305720364273863,0.0749649746360405,0.00414370049715422
"70",3451,0.0453407343775313,0.127562428486995,0.0099629476454961
"71",3501,0.220108666417144,0.243121079581288,0.00962914836327137
"72",3551,0.133492322485247,0.525248758595822,0.00921944665162209
"73",3601,0.232362310575867,0.345974267455864,0.00847708235259555
"74",3651,0.48176792441316,0.211264024161012,0.00644869806975832
"75",3701,0.381054352985925,0.289635870565395,0.00965385662916849
"76",3751,0.170746021169503,0.493702048127418,0.0146603789103844
"77",3801,0.393305376809528,0.682987253158366,0.0133443319821389
"78",3851,0.177964932033345,0.413206702172854,0.0083181772922279
"79",3901,0.331324566570638,0.164240687929264,0.00627605081445874
"80",3951,0.517521902386263,0.425404641705247,0.0116938112284487
"81",4001,0.183976357468747,0.357865260402356,0.0150101113303331
"82",4051,0.44598945369108,0.342975271575139,0.0116172280321997
"83",4101,0.203618942971262,0.418626675631844,0.00767072220211758
"84",4151,0.166716245709293,0.37652051008112,0.0111481792677773
"85",4201,0.228272584182716,0.308378500592356,0.0131644438557548
"86",4251,0.185569388007446,0.413372632841923,0.0157474119607655
"87",4301,0.541712444705261,0.453303675127771,0.00968072945325302
"88",4351,0.108218423617414,0.0739309290870263,0.0120092516932036
"89",4401,0.38755672613025,0.180583339489861,0.00155601387358387
"90",4451,0.21393927740509,0.325066376960724,0.0168478151728498
"91",4501,0.419426943813552,0.255070927922101,0.0111314529305166
"92",4551,0.150409695640636,0.487428612377365,0.0141880981306484
"93",4601,0.153485752028137,0.510264209065394,0.0213883169720133
"94",4651,0.170502494837876,0.390555259189237,0.0137179221384346
"95",4701,0.342162822661359,0.0621486636997679,0.00430199049466729
"96",4751,0.193912297122827,0.507198289286646,0.0110880816193473
"97",4801,0.169630206780897,0.308767265137372,0.00868828858479703
"98",4851,0.456148973972327,0.120097452313305,0.00564004176597482
"99",4901,0.297217889161876,0.093313567763621,0.0101953156077331
"100",4951,0.156172475988921,0.518177094568474,0.0104877648403803
